Country_Region,Province_State,County,Combined_Key,Population_Density
US,Georgia,Gordon,"Gordon, Georgia, US",61.62118087
US,Georgia,Grady,"Grady, Georgia, US",21.17483154
US,Georgia,Greene,"Greene, Georgia, US",16.90816692
US,Georgia,Gwinnett,"Gwinnett, Georgia, US",809.1434093
US,Georgia,Habersham,"Habersham, Georgia, US",61.77157867
US,Georgia,Hall,"Hall, Georgia, US",192.5293528
US,Georgia,Hancock,"Hancock, Georgia, US",6.995568868
US,Georgia,Haralson,"Haralson, Georgia, US",39.6220831
US,Georgia,Harris,"Harris, Georgia, US",27.95999603
US,Georgia,Hart,"Hart, Georgia, US",42.57866856
US,Georgia,Heard,"Heard, Georgia, US",15.23138636
US,Georgia,Henry,"Henry, Georgia, US",268.1545574
US,Georgia,Houston,"Houston, Georgia, US",155.7337104
US,Georgia,Irwin,"Irwin, Georgia, US",10.09811305
US,Georgia,Jackson,"Jackson, Georgia, US",74.74438404
US,Georgia,Jasper,"Jasper, Georgia, US",14.44602729
US,Georgia,Jeff Davis,"Jeff Davis, Georgia, US",17.49091774
US,Georgia,Jefferson,"Jefferson, Georgia, US",11.56507965
US,Georgia,Jenkins,"Jenkins, Georgia, US",9.812495124
US,Georgia,Johnson,"Johnson, Georgia, US",12.39782262
US,Georgia,Jones,"Jones, Georgia, US",27.98010351
US,Georgia,Lamar,"Lamar, Georgia, US",38.95305074
US,Georgia,Lanier,"Lanier, Georgia, US",20.36437069
US,Georgia,Laurens,"Laurens, Georgia, US",22.6783855
US,Georgia,Lee,"Lee, Georgia, US",31.84009173
US,Georgia,Liberty,"Liberty, Georgia, US",46.43059823
US,Georgia,Lincoln,"Lincoln, Georgia, US",14.31311751
US,Georgia,Long,"Long, Georgia, US",17.50796876
US,Georgia,Lowndes,"Lowndes, Georgia, US",88.98728352
US,Georgia,Lumpkin,"Lumpkin, Georgia, US",43.60027534
US,Georgia,McDuffie,"McDuffie, Georgia, US",32.23819688
US,Georgia,McIntosh,"McIntosh, Georgia, US",12.63872337
US,Georgia,Macon,"Macon, Georgia, US",12.99014252
US,Georgia,Madison,"Madison, Georgia, US",39.52268532
US,Georgia,Marion,"Marion, Georgia, US",8.9495611
US,Georgia,Meriwether,"Meriwether, Georgia, US",16.26375695
US,Georgia,Miller,"Miller, Georgia, US",7.978434865
US,Georgia,Mitchell,"Mitchell, Georgia, US",16.91088273
US,Georgia,Monroe,"Monroe, Georgia, US",26.32880923
US,Georgia,Montgomery,"Montgomery, Georgia, US",14.46771444
US,Georgia,Morgan,"Morgan, Georgia, US",20.26622642
US,Georgia,Murray,"Murray, Georgia, US",44.33472499
US,Georgia,Muscogee,"Muscogee, Georgia, US",350.8393599
US,Georgia,Newton,"Newton, Georgia, US",150.205821
US,Georgia,Oconee,"Oconee, Georgia, US",77.53671083
US,Georgia,Oglethorpe,"Oglethorpe, Georgia, US",13.00073608
US,Georgia,Paulding,"Paulding, Georgia, US",192.6729203
US,Georgia,Peach,"Peach, Georgia, US",69.28779256
US,Georgia,Pickens,"Pickens, Georgia, US",51.29878159
US,Georgia,Pierce,"Pierce, Georgia, US",21.73383004
US,Georgia,Pike,"Pike, Georgia, US",32.30892798
US,Georgia,Polk,"Polk, Georgia, US",51.78338682
US,Georgia,Pulaski,"Pulaski, Georgia, US",17.49578798
US,Georgia,Putnam,"Putnam, Georgia, US",24.08701172
US,Georgia,Quitman,"Quitman, Georgia, US",5.810523669
US,Georgia,Rabun,"Rabun, Georgia, US",17.16668982
US,Georgia,Randolph,"Randolph, Georgia, US",6.389714553
US,Georgia,Richmond,"Richmond, Georgia, US",239.8436152
US,Georgia,Rockdale,"Rockdale, Georgia, US",264.7460085
US,Georgia,Schley,"Schley, Georgia, US",12.05448566
US,Georgia,Screven,"Screven, Georgia, US",8.364521574
US,Georgia,Seminole,"Seminole, Georgia, US",13.71390191
US,Georgia,Spalding,"Spalding, Georgia, US",127.5010942
US,Georgia,Stephens,"Stephens, Georgia, US",55.33657684
US,Georgia,Stewart,"Stewart, Georgia, US",5.085203438
US,Georgia,Sumter,"Sumter, Georgia, US",24.26936641
US,Georgia,Talbot,"Talbot, Georgia, US",6.292033252
US,Georgia,Taliaferro,"Taliaferro, Georgia, US",3.303368003
US,Georgia,Tattnall,"Tattnall, Georgia, US",20.35864747
US,Georgia,Taylor,"Taylor, Georgia, US",8.397803352
US,Georgia,Telfair,"Telfair, Georgia, US",14.22805918
US,Georgia,Terrell,"Terrell, Georgia, US",10.18791475
US,Georgia,Thomas,"Thomas, Georgia, US",31.7114458
US,Georgia,Tift,"Tift, Georgia, US",59.94980729
US,Georgia,Toombs,"Toombs, Georgia, US",28.68971257
US,Georgia,Towns,"Towns, Georgia, US",26.48100906
US,Georgia,Treutlen,"Treutlen, Georgia, US",13.12026026
US,Georgia,Troup,"Troup, Georgia, US",65.07102644
US,Georgia,Turner,"Turner, Georgia, US",10.77078095
US,Georgia,Twiggs,"Twiggs, Georgia, US",8.902957893
US,Georgia,Union,"Union, Georgia, US",27.30169352
US,Georgia,Upson,"Upson, Georgia, US",31.29241612
US,Georgia,Walker,"Walker, Georgia, US",59.52885189
US,Georgia,Walton,"Walton, Georgia, US",106.4910448
US,Georgia,Ware,"Ware, Georgia, US",15.28610844
US,Georgia,Warren,"Warren, Georgia, US",7.258817371
US,Georgia,Washington,"Washington, Georgia, US",11.64315277
US,Georgia,Wayne,"Wayne, Georgia, US",17.90377435
US,Georgia,Webster,"Webster, Georgia, US",4.818979543
US,Georgia,Wheeler,"Wheeler, Georgia, US",10.3735147
US,Georgia,White,"White, Georgia, US",46.39448436
US,Georgia,Whitfield,"Whitfield, Georgia, US",138.0549123
US,Georgia,Wilcox,"Wilcox, Georgia, US",9.04013343
US,Georgia,Wilkes,"Wilkes, Georgia, US",8.128280055
US,Georgia,Wilkinson,"Wilkinson, Georgia, US",7.802589675
US,Georgia,Worth,"Worth, Georgia, US",13.97434093
US,Hawaii,Hawaii,"Hawaii, Hawaii, US",18.94430327
US,Hawaii,Honolulu,"Honolulu, Hawaii, US",634.9517851
US,Hawaii,Kalawao,"Kalawao, Hawaii, US",2.414867625
US,Hawaii,Kauai,"Kauai, Hawaii, US",44.45801384
US,Hawaii,Maui,"Maui, Hawaii, US",54.94076903
US,Idaho,Ada,"Ada, Idaho, US",163.7075373
US,Idaho,Adams,"Adams, Idaho, US",1.138640153
US,Idaho,Bannock,"Bannock, Idaho, US",29.5228912
US,Idaho,Bear Lake,"Bear Lake, Idaho, US",2.359204372
US,Idaho,Benewah,"Benewah, Idaho, US",4.515359408
US,Idaho,Bingham,"Bingham, Idaho, US",8.399768947
US,Idaho,Blaine,"Blaine, Idaho, US",3.219398972
US,Idaho,Boise,"Boise, Idaho, US",1.455945665
US,Idaho,Bonner,"Bonner, Idaho, US",9.514596564
US,Idaho,Bonneville,"Bonneville, Idaho, US",23.25677336
US,Idaho,Boundary,"Boundary, Idaho, US",3.514744341
US,Idaho,Butte,"Butte, Idaho, US",0.44920357
US,Idaho,Camas,"Camas, Idaho, US",0.318446855
US,Idaho,Canyon,"Canyon, Idaho, US",139.5848719
US,Idaho,Caribou,"Caribou, Idaho, US",1.514037097
US,Idaho,Cassia,"Cassia, Idaho, US",3.553855593
US,Idaho,Clark,"Clark, Idaho, US",0.235846759
US,Idaho,Clearwater,"Clearwater, Idaho, US",1.357548779
US,Idaho,Custer,"Custer, Idaho, US",0.324825617
US,Idaho,Elmore,"Elmore, Idaho, US",3.318886841
US,Idaho,Franklin,"Franklin, Idaho, US",7.732887224
US,Idaho,Fremont,"Fremont, Idaho, US",2.685581046
US,Idaho,Gem,"Gem, Idaho, US",11.76165012
US,Idaho,Gooding,"Gooding, Idaho, US",8.030460038
US,Idaho,Idaho,"Idaho, Idaho, US",0.744058927
US,Idaho,Jefferson,"Jefferson, Idaho, US",9.873907162
US,Idaho,Jerome,"Jerome, Idaho, US",15.14174383
US,Idaho,Kootenai,"Kootenai, Idaho, US",47.91421073
US,Idaho,Latah,"Latah, Idaho, US",14.08190883
US,Idaho,Lemhi,"Lemhi, Idaho, US",0.659734273
US,Idaho,Lewis,"Lewis, Idaho, US",3.100451505
US,Idaho,Lincoln,"Lincoln, Idaho, US",1.710098036
US,Idaho,Madison,"Madison, Idaho, US",31.84557978
US,Idaho,Minidoka,"Minidoka, Idaho, US",10.51458226
US,Idaho,Nez Perce,"Nez Perce, Idaho, US",18.27603307
US,Idaho,Oneida,"Oneida, Idaho, US",1.39311591
US,Idaho,Owyhee,"Owyhee, Idaho, US",0.576771202
US,Idaho,Payette,"Payette, Idaho, US",21.86372277
US,Idaho,Power,"Power, Idaho, US",2.12134991
US,Idaho,Shoshone,"Shoshone, Idaho, US",1.833726538
US,Idaho,Teton,"Teton, Idaho, US",9.525938818
US,Idaho,Twin Falls,"Twin Falls, Idaho, US",16.80980654
US,Idaho,Valley,"Valley, Idaho, US",1.09569475
US,Idaho,Washington,"Washington, Idaho, US",2.664189578
US,Illinois,Adams,"Adams, Illinois, US",29.99225904
US,Illinois,Alexander,"Alexander, Illinois, US",10.7082503
US,Illinois,Bond,"Bond, Illinois, US",16.96523477
US,Illinois,Boone,"Boone, Illinois, US",73.71852195
US,Illinois,Brown,"Brown, Illinois, US",8.431176356
US,Illinois,Bureau,"Bureau, Illinois, US",14.82995898
US,Illinois,Calhoun,"Calhoun, Illinois, US",7.389684233
US,Illinois,Carroll,"Carroll, Illinois, US",12.63341931
US,Illinois,Cass,"Cass, Illinois, US",13.01388792
US,Illinois,Champaign,"Champaign, Illinois, US",81.18425593
US,Illinois,Christian,"Christian, Illinois, US",18.08415147
US,Illinois,Clark,"Clark, Illinois, US",12.1937788
US,Illinois,Clay,"Clay, Illinois, US",10.99754848
US,Illinois,Clinton,"Clinton, Illinois, US",30.65007094
US,Illinois,Coles,"Coles, Illinois, US",39.29935727
US,Illinois,Cook,"Cook, Illinois, US",2134.420727
US,Illinois,Crawford,"Crawford, Illinois, US",16.61337463
US,Illinois,Cumberland,"Cumberland, Illinois, US",12.12707605
US,Illinois,DeKalb,"DeKalb, Illinois, US",63.72410485
US,Illinois,De Witt,"De Witt, Illinois, US",15.57998011
US,Illinois,Douglas,"Douglas, Illinois, US",18.26796996
US,Illinois,DuPage,"DuPage, Illinois, US",1097.706801
US,Illinois,Edgar,"Edgar, Illinois, US",10.86302996
US,Illinois,Edwards,"Edwards, Illinois, US",11.29565936
US,Illinois,Effingham,"Effingham, Illinois, US",27.56033687
US,Illinois,Fayette,"Fayette, Illinois, US",11.70653283
US,Illinois,Ford,"Ford, Illinois, US",10.65286252
US,Illinois,Franklin,"Franklin, Illinois, US",36.94368005
US,Illinois,Fulton,"Fulton, Illinois, US",15.79639524
US,Illinois,Gallatin,"Gallatin, Illinois, US",6.164676977
US,Illinois,Greene,"Greene, Illinois, US",9.398361553
US,Illinois,Grundy,"Grundy, Illinois, US",46.64480696
US,Illinois,Hamilton,"Hamilton, Illinois, US",7.303033893
US,Illinois,Hancock,"Hancock, Illinois, US",8.810529687
US,Illinois,Hardin,"Hardin, Illinois, US",8.721837437
US,Illinois,Henderson,"Henderson, Illinois, US",7.016907047
US,Illinois,Henry,"Henry, Illinois, US",23.20555427
US,Illinois,Iroquois,"Iroquois, Illinois, US",9.733358959
US,Illinois,Jackson,"Jackson, Illinois, US",38.70528382
US,Illinois,Jasper,"Jasper, Illinois, US",7.492328536
US,Illinois,Jefferson,"Jefferson, Illinois, US",25.79999368
US,Illinois,Jersey,"Jersey, Illinois, US",23.07397937
US,Illinois,Jo Daviess,"Jo Daviess, Illinois, US",14.02907606
US,Illinois,Johnson,"Johnson, Illinois, US",14.14742746
US,Illinois,Kane,"Kane, Illinois, US",394.6365022
US,Illinois,Kankakee,"Kankakee, Illinois, US",63.38660191
US,Illinois,Kendall,"Kendall, Illinois, US",150.2481058
US,Illinois,Knox,"Knox, Illinois, US",27.48428763
US,Illinois,Lake,"Lake, Illinois, US",611.9473932
US,Illinois,LaSalle,"LaSalle, Illinois, US",37.54987471
US,Illinois,Lawrence,"Lawrence, Illinois, US",16.79466841
US,Illinois,Lee,"Lee, Illinois, US",18.39148611
US,Illinois,Livingston,"Livingston, Illinois, US",13.43849744
US,Illinois,Logan,"Logan, Illinois, US",18.24530364
US,Illinois,McDonough,"McDonough, Illinois, US",20.22523095
US,Illinois,McHenry,"McHenry, Illinois, US",196.9447844
US,Illinois,McLean,"McLean, Illinois, US",56.52329122
US,Illinois,Macon,"Macon, Illinois, US",70.834027
US,Illinois,Macoupin,"Macoupin, Illinois, US",20.45636741
US,Illinois,Madison,"Madison, Illinois, US",143.2523604
US,Illinois,Marion,"Marion, Illinois, US",25.68659269
US,Illinois,Marshall,"Marshall, Illinois, US",11.77202362
US,Illinois,Mason,"Mason, Illinois, US",9.864005992
US,Illinois,Massac,"Massac, Illinois, US",23.48666437
US,Illinois,Menard,"Menard, Illinois, US",15.18551962
US,Illinois,Mercer,"Mercer, Illinois, US",10.79671493
US,Illinois,Monroe,"Monroe, Illinois, US",34.00712549
US,Illinois,Montgomery,"Montgomery, Illinois, US",15.91758335
US,Illinois,Morgan,"Morgan, Illinois, US",23.36849172
US,Illinois,Moultrie,"Moultrie, Illinois, US",16.89759553
US,Illinois,Ogle,"Ogle, Illinois, US",26.1245481
US,Illinois,Peoria,"Peoria, Illinois, US",115.1201013
US,Illinois,Perry,"Perry, Illinois, US",18.68972794
US,Illinois,Piatt,"Piatt, Illinois, US",14.44259449
US,Illinois,Pike,"Pike, Illinois, US",7.316126073
US,Illinois,Pope,"Pope, Illinois, US",4.448703804
US,Illinois,Pulaski,"Pulaski, Illinois, US",10.8764031
US,Illinois,Putnam,"Putnam, Illinois, US",13.85716437
US,Illinois,Randolph,"Randolph, Illinois, US",21.84206736
US,Illinois,Richland,"Richland, Illinois, US",17.0298773
US,Illinois,Rock Island,"Rock Island, Illinois, US",131.2377894
US,Illinois,St. Clair,"St. Clair, Illinois, US",154.6589893
US,Illinois,Saline,"Saline, Illinois, US",24.62737221
US,Illinois,Sangamon,"Sangamon, Illinois, US",87.89318766
US,Illinois,Schuyler,"Schuyler, Illinois, US",6.237462724
US,Illinois,Scott,"Scott, Illinois, US",7.766273484
US,Illinois,Shelby,"Shelby, Illinois, US",11.11301667
US,Illinois,Stark,"Stark, Illinois, US",7.372807136
US,Illinois,Stephenson,"Stephenson, Illinois, US",31.07125531
US,Illinois,Tazewell,"Tazewell, Illinois, US",79.94877325
US,Illinois,Union,"Union, Illinois, US",15.99374516
US,Illinois,Vermilion,"Vermilion, Illinois, US",33.70082419
US,Illinois,Wabash,"Wabash, Illinois, US",20.0133439
US,Illinois,Warren,"Warren, Illinois, US",12.34242775
US,Illinois,Washington,"Washington, Illinois, US",9.714770175
US,Illinois,Wayne,"Wayne, Illinois, US",8.916961044
US,Illinois,White,"White, Illinois, US",10.94427594
US,Illinois,Whiteside,"Whiteside, Illinois, US",31.82333406
US,Illinois,Will,"Will, Illinois, US",318.1154816
US,Illinois,Williamson,"Williamson, Illinois, US",61.84074421
US,Illinois,Winnebago,"Winnebago, Illinois, US",215.2923728
US,Illinois,Woodford,"Woodford, Illinois, US",28.39687664
US,Indiana,Adams,"Adams, Indiana, US",40.08179351
US,Indiana,Allen,"Allen, Indiana, US",217.3430355
US,Indiana,Bartholomew,"Bartholomew, Indiana, US",77.70463936
US,Indiana,Benton,"Benton, Indiana, US",8.233768324
US,Indiana,Blackford,"Blackford, Indiana, US",28.36798485
US,Indiana,Boone,"Boone, Indiana, US",58.72257117
US,Indiana,Brown,"Brown, Indiana, US",18.60542575
US,Indiana,Carroll,"Carroll, Indiana, US",20.73948855
US,Indiana,Cass,"Cass, Indiana, US",35.67665338
US,Indiana,Clark,"Clark, Indiana, US",119.8157579
US,Indiana,Clay,"Clay, Indiana, US",28.36099234
US,Indiana,Clinton,"Clinton, Indiana, US",30.78868401
US,Indiana,Crawford,"Crawford, Indiana, US",13.36770047
US,Indiana,Daviess,"Daviess, Indiana, US",29.60963487
US,Indiana,Dearborn,"Dearborn, Indiana, US",62.64777877
US,Indiana,Decatur,"Decatur, Indiana, US",27.51656313
US,Indiana,DeKalb,"DeKalb, Indiana, US",45.44274523
US,Indiana,Delaware,"Delaware, Indiana, US",113.8465819
US,Indiana,Dubois,"Dubois, Indiana, US",38.33111647
US,Indiana,Elkhart,"Elkhart, Indiana, US",169.7260192
US,Indiana,Fayette,"Fayette, Indiana, US",41.76501177
US,Indiana,Floyd,"Floyd, Indiana, US",200.4267844
US,Indiana,Fountain,"Fountain, Indiana, US",16.08752413
US,Indiana,Franklin,"Franklin, Indiana, US",22.94131686
US,Indiana,Fulton,"Fulton, Indiana, US",21.1833331
US,Indiana,Gibson,"Gibson, Indiana, US",26.61237944
US,Indiana,Grant,"Grant, Indiana, US",62.42078621
US,Indiana,Greene,"Greene, Indiana, US",22.98602823
US,Indiana,Hamilton,"Hamilton, Indiana, US",309.5004043
US,Indiana,Hancock,"Hancock, Indiana, US",93.1702752
US,Indiana,Harrison,"Harrison, Indiana, US",31.64581592
US,Indiana,Hendricks,"Hendricks, Indiana, US",152.7163239
US,Indiana,Henry,"Henry, Indiana, US",47.76859054
US,Indiana,Howard,"Howard, Indiana, US",108.5658021
US,Indiana,Huntington,"Huntington, Indiana, US",36.70626238
US,Indiana,Jackson,"Jackson, Indiana, US",33.26551785
US,Indiana,Jasper,"Jasper, Indiana, US",23.07748838
US,Indiana,Jay,"Jay, Indiana, US",21.11313165
US,Indiana,Jefferson,"Jefferson, Indiana, US",34.51373468
US,Indiana,Jennings,"Jennings, Indiana, US",28.42732454
US,Indiana,Johnson,"Johnson, Indiana, US",182.6191346
US,Indiana,Knox,"Knox, Indiana, US",27.99003863
US,Indiana,Kosciusko,"Kosciusko, Indiana, US",57.25465489
US,Indiana,LaGrange,"LaGrange, Indiana, US",39.60594245
US,Indiana,Lake,"Lake, Indiana, US",376.8351487
US,Indiana,LaPorte,"LaPorte, Indiana, US",71.34668635
US,Indiana,Lawrence,"Lawrence, Indiana, US",39.21290011
US,Indiana,Madison,"Madison, Indiana, US",110.6436258
US,Indiana,Marion,"Marion, Indiana, US",919.8842006
US,Indiana,Marshall,"Marshall, Indiana, US",40.55371396
US,Indiana,Martin,"Martin, Indiana, US",11.74081825
US,Indiana,Miami,"Miami, Indiana, US",37.07835076
US,Indiana,Monroe,"Monroe, Indiana, US",142.2998736
US,Indiana,Montgomery,"Montgomery, Indiana, US",29.28470884
US,Indiana,Morgan,"Morgan, Indiana, US",66.66490505
US,Indiana,Newton,"Newton, Indiana, US",13.47185339
US,Indiana,Noble,"Noble, Indiana, US",44.59381316
US,Indiana,Ohio,"Ohio, Indiana, US",26.38409816
US,Indiana,Orange,"Orange, Indiana, US",18.94466405
US,Indiana,Owen,"Owen, Indiana, US",20.9216928
US,Indiana,Parke,"Parke, Indiana, US",14.7560218
US,Indiana,Perry,"Perry, Indiana, US",19.35977641
US,Indiana,Pike,"Pike, Indiana, US",14.33429022
US,Indiana,Porter,"Porter, Indiana, US",155.1921167
US,Indiana,Posey,"Posey, Indiana, US",24.13447884
US,Indiana,Pulaski,"Pulaski, Indiana, US",11.27148482
US,Indiana,Putnam,"Putnam, Indiana, US",30.17790917
US,Indiana,Randolph,"Randolph, Indiana, US",21.40217336
US,Indiana,Ripley,"Ripley, Indiana, US",24.58406455
US,Indiana,Rush,"Rush, Indiana, US",15.80268731
US,Indiana,St. Joseph,"St. Joseph, Indiana, US",227.030765
US,Indiana,Scott,"Scott, Indiana, US",48.14793346
US,Indiana,Shelby,"Shelby, Indiana, US",41.6959742
US,Indiana,Spencer,"Spencer, Indiana, US",19.97423724
US,Indiana,Starke,"Starke, Indiana, US",28.65190254
US,Indiana,Steuben,"Steuben, Indiana, US",43.10708625
US,Indiana,Sullivan,"Sullivan, Indiana, US",17.95244612
US,Indiana,Switzerland,"Switzerland, Indiana, US",18.59635835
US,Indiana,Tippecanoe,"Tippecanoe, Indiana, US",146.493852
US,Indiana,Tipton,"Tipton, Indiana, US",22.55194746
US,Indiana,Union,"Union, Indiana, US",17.13372852
US,Indiana,Vanderburgh,"Vanderburgh, Indiana, US",299.58893
US,Indiana,Vermillion,"Vermillion, Indiana, US",23.38881211
US,Indiana,Vigo,"Vigo, Indiana, US",103.036695
US,Indiana,Wabash,"Wabash, Indiana, US",29.60432149
US,Indiana,Warren,"Warren, Indiana, US",8.731197785
US,Indiana,Warrick,"Warrick, Indiana, US",62.13523904
US,Indiana,Washington,"Washington, Indiana, US",20.91543017
US,Indiana,Wayne,"Wayne, Indiana, US",64.01937413
US,Indiana,Wells,"Wells, Indiana, US",29.31479067
US,Indiana,White,"White, Indiana, US",18.51066263
US,Indiana,Whitley,"Whitley, Indiana, US",38.71472137
US,Iowa,Adair,"Adair, Iowa, US",4.831782244
US,Iowa,Adams,"Adams, Iowa, US",3.397507664
US,Iowa,Allamakee,"Allamakee, Iowa, US",8.386120959
US,Iowa,Appanoose,"Appanoose, Iowa, US",9.71289233
US,Iowa,Audubon,"Audubon, Iowa, US",4.913426442
US,Iowa,Benton,"Benton, Iowa, US",13.81681748
US,Iowa,Black Hawk,"Black Hawk, Iowa, US",90.75418035
US,Iowa,Boone,"Boone, Iowa, US",17.83319785
US,Iowa,Bremer,"Bremer, Iowa, US",21.97208698
US,Iowa,Buchanan,"Buchanan, Iowa, US",14.28246931
US,Iowa,Buena Vista,"Buena Vista, Iowa, US",13.60661307
US,Iowa,Butler,"Butler, Iowa, US",9.806636156
US,Iowa,Calhoun,"Calhoun, Iowa, US",6.626489394
US,Iowa,Carroll,"Carroll, Iowa, US",13.79408452
US,Iowa,Cass,"Cass, Iowa, US",9.026137483
US,Iowa,Cedar,"Cedar, Iowa, US",12.29012208
US,Iowa,Cerro Gordo,"Cerro Gordo, Iowa, US",29.2032628
US,Iowa,Cherokee,"Cherokee, Iowa, US",7.675106756
US,Iowa,Chickasaw,"Chickasaw, Iowa, US",9.262594494
